"url","reason","publication","other_publications"
"https://clinicaltrials.gov/show/NCT02855359","Sponsor decision based on portfolio prioritization","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02860481","no inclusions","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02861404","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02862535","Study was terminated due to sponsor's decision to not pursue further development of
    andecaliximab in oncology","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02862574","Study was terminated by sponsor and decision was not due to any safety signals.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02863146","Lack of enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02864290","Study was terminated due to lack of efficacy.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02864316","Poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02864355","Minimally invasive surgical methods have ceased enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02865915","The risk/benefit profile no longer indicated continued development.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02866344","Lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02866851","Only one center could be open and the center could not include all patients","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02867280","Midterm analysis showed negative results.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02867618","PI left institution","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02867644","Results not achievable after interim analysis conclusions and recruting difficulty","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02868892","departure of PI from institution and poor population for study participation","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02872363","The screening service moved to a pan-London service and the trial was not able to be continued.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02875067","Merck's decision for early termination of the data","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02875093","Study Termination","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02875613","Slow patient accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02877082","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02879058","Due to inadequate enrollment.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02880410","Terminated (failure to enroll)","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02883790","Low enrolment rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02884882","difficulty to recrut","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02885649","Funding unavailable","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02887196","Saturation of a particular breast cancer treatment regimen enrolled. We will need to reexamine
    inclusion/exclusion criteria in future studies.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02887248","Enrollment issues","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02887521","Poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02888301","slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02889276","Only 4 participants were recruited from 130 potential participants.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02889861","Sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02890368","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02891616","Low accrual rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02892734","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02893332","After interim analysis, IRB recommend termination.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02893527","An IDMC validated the premature termination of the study on 19/02/2016 for lack of inclusion,
    with continuation of the FU initially planned for women included","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02893982","Study was closed due to poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02895490","Grant ended/funding unavailable","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02895503","Lack of accrual/Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02895529","Study is a commitment for license renew, we target on Apr19 submission, considering timeline, a
    cut off should be scheduled in Apr18.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02897830","negatives results","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02898870","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02899728","Inadequate accrual rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02900248","Registry was built to handle Medicare coverage decision on NGS, but CMS decided to not require
    data.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02901548","Study closed early due to futility","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02906670","Business reasons","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02906696","Terminated per PI's request due to competing priorities.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02907073","pursuing IND","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02907918","Futility","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02908451","COVID-19 pandemic has caused a huge operational difficulty for this ongoing clinical trial, as
    many hospitals have set limitations on onsite staff, patient visits, study related procedures
    and onsite monitoring visits.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02910882","Safety","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02911467","Low Accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02911922","Lack of patient accruals.","No citations listed","No documents listed"
